Date,HomeTeam,AwayTeam,prob_home,prob_draw,prob_away,predicted,predicted_pct,sim_source,predicted_norm,Time,FTR,B365H,B365D,B365A,BFH,BFD,BFA,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,_merge,Date_str,Time_str,DateTime_sort,match_index,pred_FTR,correct,cum_correct,cum_accuracy,fair_odds,max_bookie_odds,max_bookie
2024-10-27,Parma,Empoli,0.2436840672201085,0.2661897009302077,0.4901262318496838,Away,0.4901262318496838,simulation_2024_2025_predictions.csv,A,11:30:00,D,2.15,3.3,3.5,2.2,3.3,3.4,2.2,3.4,3.25,,,,,,,2.19,3.45,3.49,2.2,3.3,3.4,both,2024-10-27,11:30:00,2024-10-27 11:30:00,465,A,False,259,0.556989247311828,2.040290714957466,3.5,B365A
2024-10-27,Lazio,Genoa,0.6589892655814935,0.2136962339530499,0.1273145004654564,Home,0.6589892655814935,simulation_2024_2025_predictions.csv,H,14:00:00,H,1.53,4.2,6.25,1.5,4.33,7.0,1.53,4.1,6.0,,,,,,,1.52,4.36,6.57,1.55,4.2,6.0,both,2024-10-27,14:00:00,2024-10-27 14:00:00,466,H,True,260,0.5579399141630901,1.5174754009347904,1.55,WHH
2024-10-27,Monza,Venezia,0.4840057589080448,0.33162804765519,0.1843661934367652,Home,0.4840057589080448,simulation_2024_2025_predictions.csv,H,14:00:00,D,2.15,3.25,3.6,2.2,3.1,3.75,2.15,3.2,3.5,,,,,,,2.19,3.24,3.74,2.2,3.2,3.6,both,2024-10-27,14:00:00,2024-10-27 14:00:00,467,H,False,260,0.556745182012848,2.06609111894883,2.2,BFH
2024-10-27,Inter,Juventus,0.5344875470631882,0.2617164051778849,0.2037960477589267,Home,0.5344875470631882,simulation_2024_2025_predictions.csv,H,17:00:00,D,1.72,3.5,5.0,1.75,3.5,5.0,1.77,3.5,5.0,,,,,,,1.76,3.58,5.3,1.8,3.4,5.0,both,2024-10-27,17:00:00,2024-10-27 17:00:00,468,H,False,260,0.5555555555555556,1.8709509800455237,1.8,WHH
2024-10-27,Fiorentina,Roma,0.5178994715786631,0.2755082191261838,0.2065923092951531,Home,0.5178994715786631,simulation_2024_2025_predictions.csv,H,19:45:00,H,2.55,3.4,2.75,2.63,3.25,2.8,2.5,3.3,2.75,,,,,,,2.6,3.24,2.95,2.6,3.2,2.8,both,2024-10-27,19:45:00,2024-10-27 19:45:00,469,H,True,261,0.5565031982942431,1.9308766563360187,2.63,BFH
2024-10-29,Cagliari,Bologna,0.2006966072338388,0.2939952658468092,0.505308126919352,Away,0.505308126919352,simulation_2024_2025_predictions.csv,A,17:30:00,A,3.0,3.25,2.35,3.1,3.2,2.5,2.95,3.1,2.5,,,,,,,3.25,3.19,2.46,3.1,3.25,2.4,both,2024-10-29,17:30:00,2024-10-29 17:30:00,470,A,True,262,0.5574468085106383,1.9789905341451228,2.5,BFA
2024-10-29,Lecce,Verona,0.3426749506601619,0.3013442138314515,0.3559808355083866,Away,0.3559808355083866,simulation_2024_2025_predictions.csv,A,17:30:00,H,2.25,3.25,3.25,2.3,3.1,3.4,2.37,3.1,3.1,,,,,,,2.34,3.25,3.41,2.38,3.1,3.25,both,2024-10-29,17:30:00,2024-10-29 17:30:00,471,A,False,262,0.5562632696390658,2.8091399880329817,3.41,PSA
2024-10-29,Milan,Napoli,0.5332730043707367,0.2576681088543401,0.2090588867749231,Home,0.5332730043707367,simulation_2024_2025_predictions.csv,H,19:45:00,A,2.45,3.4,2.8,2.5,3.4,2.88,2.45,3.3,2.85,,,,,,,2.59,3.4,2.88,2.45,3.5,2.8,both,2024-10-29,19:45:00,2024-10-29 19:45:00,472,H,False,262,0.5550847457627118,1.8752121180032397,2.59,PSH
2024-10-30,Empoli,Inter,0.1854747138032018,0.2423127716158568,0.5722125145809414,Away,0.5722125145809414,simulation_2024_2025_predictions.csv,A,17:30:00,A,7.5,4.33,1.44,7.5,4.5,1.44,7.0,4.6,1.43,,,,,,,7.59,4.64,1.45,7.5,4.4,1.44,both,2024-10-30,17:30:00,2024-10-30 17:30:00,473,A,True,263,0.5560253699788583,1.7476024632777352,1.45,PSA
2024-10-30,Venezia,Udinese,0.2292218727153938,0.2834747734128698,0.4873033538717364,Away,0.4873033538717364,simulation_2024_2025_predictions.csv,A,17:30:00,H,2.7,3.25,2.65,2.75,3.2,2.75,2.7,3.2,2.7,,,,,,,2.82,3.16,2.77,2.8,3.1,2.7,both,2024-10-30,17:30:00,2024-10-30 17:30:00,474,A,False,263,0.5548523206751055,2.0521098245164366,2.77,PSA
2024-10-30,Atalanta,Monza,0.6494249609379257,0.2202494722763265,0.1303255667857476,Home,0.6494249609379257,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.3,5.0,10.0,1.3,5.5,11.0,1.32,5.5,9.0,,,,,,,1.31,5.69,10.11,1.3,5.5,10.0,both,2024-10-30,19:45:00,2024-10-30 19:45:00,475,H,True,264,0.5557894736842105,1.5398237828058838,1.32,BWH
2024-10-30,Juventus,Parma,0.7333196805138728,0.1831403866661901,0.0835399328199369,Home,0.7333196805138728,simulation_2024_2025_predictions.csv,H,19:45:00,D,1.4,4.75,8.0,1.4,4.75,8.0,1.38,5.0,7.75,,,,,,,1.41,4.95,7.98,1.4,4.75,8.0,both,2024-10-30,19:45:00,2024-10-30 19:45:00,476,H,False,264,0.5546218487394958,1.3636617515832268,1.41,PSH
2024-10-31,Genoa,Fiorentina,0.1606542030726319,0.261048967669055,0.5782968292583129,Away,0.5782968292583129,simulation_2024_2025_predictions.csv,A,17:30:00,A,4.2,3.9,1.8,4.5,3.75,1.8,4.33,3.6,1.82,,,,,,,4.64,3.74,1.81,4.33,3.6,1.83,both,2024-10-31,17:30:00,2024-10-31 17:30:00,477,A,True,265,0.5555555555555556,1.7292157753701278,1.83,WHA
2024-10-31,Como,Lazio,0.1386217075285085,0.2135016559801298,0.6478766364913617,Away,0.6478766364913617,simulation_2024_2025_predictions.csv,A,19:45:00,A,2.88,3.3,2.45,2.9,3.3,2.5,2.8,3.3,2.5,,,,,,,2.98,3.32,2.52,2.88,3.4,2.45,both,2024-10-31,19:45:00,2024-10-31 19:45:00,478,A,True,266,0.5564853556485355,1.5435037222758892,2.52,PSA
2024-10-31,Roma,Torino,0.5073030745416021,0.2952262578816315,0.1974706675767664,Home,0.5073030745416021,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.7,3.8,5.0,1.7,3.8,5.0,1.72,3.75,4.75,,,,,,,1.69,3.88,5.28,1.73,3.7,5.0,both,2024-10-31,19:45:00,2024-10-31 19:45:00,479,H,True,267,0.55741127348643,1.9712082385930694,1.73,WHH
2024-11-02,Bologna,Lecce,0.629151177121711,0.2392360664792903,0.1316127563989987,Home,0.629151177121711,simulation_2024_2025_predictions.csv,H,14:00:00,H,1.62,3.5,6.5,1.65,3.6,6.5,1.63,3.7,5.75,,,,,,,1.65,3.58,5.9,1.65,3.7,5.8,both,2024-11-02,14:00:00,2024-11-02 14:00:00,480,H,True,268,0.5583333333333333,1.5894431042390744,1.65,BFH
2024-11-02,Udinese,Juventus,0.1268182370928395,0.1874618465920635,0.6857199163150969,Away,0.6857199163150969,simulation_2024_2025_predictions.csv,A,17:00:00,A,4.2,3.2,1.95,4.5,3.2,1.95,4.1,3.2,1.98,,,,,,,4.24,3.14,2.01,4.2,3.2,2.0,both,2024-11-02,17:00:00,2024-11-02 17:00:00,481,A,True,269,0.5592515592515592,1.4583213586295887,2.01,PSA
2024-11-02,Monza,Milan,0.1674762102170232,0.2338976987669017,0.598626091016075,Away,0.598626091016075,simulation_2024_2025_predictions.csv,A,19:45:00,A,5.0,3.6,1.7,5.0,3.9,1.67,5.0,3.7,1.71,,,,,,,4.96,3.75,1.71,5.0,3.8,1.7,both,2024-11-02,19:45:00,2024-11-02 19:45:00,482,A,True,270,0.5601659751037344,1.6704918395766128,1.71,BWA
2024-11-03,Napoli,Atalanta,0.5014189228511327,0.2709940366335652,0.2275870405153021,Home,0.5014189228511327,simulation_2024_2025_predictions.csv,H,11:30:00,A,2.05,3.4,3.7,2.05,3.4,3.8,2.05,3.5,3.5,,,,,,,2.11,3.31,3.64,2.05,3.5,3.6,both,2024-11-03,11:30:00,2024-11-03 11:30:00,483,H,False,270,0.5590062111801242,1.9943403697528428,2.11,PSH
2024-11-03,Torino,Fiorentina,0.3065194270538997,0.2869120834458105,0.4065684895002898,Away,0.4065684895002898,simulation_2024_2025_predictions.csv,A,14:00:00,A,3.2,3.3,2.25,3.4,3.25,2.3,3.2,3.3,2.25,,,,,,,3.33,3.15,2.32,3.25,3.25,2.3,both,2024-11-03,14:00:00,2024-11-03 14:00:00,484,A,True,271,0.5599173553719008,2.459610190718647,2.32,PSA
2024-11-03,Verona,Roma,0.2304095210823417,0.2902107436602911,0.4793797352573671,Away,0.4793797352573671,simulation_2024_2025_predictions.csv,A,17:00:00,H,5.0,3.5,1.8,4.75,3.6,1.8,4.4,3.6,1.82,,,,,,,4.69,3.58,1.78,4.6,3.6,1.8,both,2024-11-03,17:00:00,2024-11-03 17:00:00,485,A,False,271,0.5587628865979382,2.086028937921468,1.82,BWA
2024-11-03,Inter,Venezia,0.7377695924781336,0.1792965079476611,0.0829338995742053,Home,0.7377695924781336,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.17,7.0,15.0,1.15,8.5,17.0,1.17,8.0,15.0,,,,,,,1.15,8.29,14.32,1.15,8.0,17.0,both,2024-11-03,19:45:00,2024-11-03 19:45:00,486,H,True,272,0.5596707818930041,1.3554367246839854,1.17,B365H
2024-11-04,Empoli,Como,0.4295134037894353,0.3026106316178046,0.2678759645927602,Home,0.4295134037894353,simulation_2024_2025_predictions.csv,H,17:30:00,H,2.7,3.1,2.63,2.7,3.25,2.7,2.75,3.2,2.6,,,,,,,2.75,3.04,2.8,2.7,3.2,2.7,both,2024-11-04,17:30:00,2024-11-04 17:30:00,487,H,True,273,0.5605749486652978,2.3282160490857233,2.75,BWH
2024-11-04,Parma,Genoa,0.3680271321748652,0.2768231695222457,0.355149698302889,Home,0.3680271321748652,simulation_2024_2025_predictions.csv,H,17:30:00,A,1.85,3.4,4.33,1.87,3.4,4.6,1.9,3.6,3.9,,,,,,,1.85,3.55,4.31,1.91,3.7,3.9,both,2024-11-04,17:30:00,2024-11-04 17:30:00,488,H,False,273,0.5594262295081968,2.7171909692920626,1.91,WHH
2024-11-04,Lazio,Cagliari,0.701322869040434,0.1935926087037091,0.1050845222558569,Home,0.701322869040434,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.5,3.75,7.5,1.44,4.6,7.0,1.52,4.2,6.5,,,,,,,1.51,4.14,6.57,1.53,4.2,6.5,both,2024-11-04,19:45:00,2024-11-04 19:45:00,489,H,True,274,0.5603271983640081,1.4258767882020202,1.53,WHH
2024-11-07,Genoa,Como,0.4221490717259429,0.3299820315987177,0.2478688966753393,Home,0.4221490717259429,simulation_2024_2025_predictions.csv,H,19:45:00,D,2.88,3.3,2.45,3.1,3.25,2.4,2.95,3.2,2.45,,,,,,,3.11,3.0,2.54,3.0,3.0,2.3,both,2024-11-07,19:45:00,2024-11-07 19:45:00,490,H,False,274,0.5591836734693878,2.368831455465559,3.11,PSH
2024-11-08,Lecce,Empoli,0.3044477601887133,0.2902270812686685,0.4053251585426181,Away,0.4053251585426181,simulation_2024_2025_predictions.csv,A,19:45:00,D,2.4,3.0,3.3,2.4,2.88,3.4,2.4,2.95,3.3,,,,,,,2.48,2.97,3.48,2.45,2.88,3.4,both,2024-11-08,19:45:00,2024-11-08 19:45:00,491,A,False,274,0.5580448065173116,2.467155020911081,3.48,PSA
2024-11-09,Venezia,Parma,0.4461692024037752,0.3180621757394269,0.2357686218567978,Home,0.4461692024037752,simulation_2024_2025_predictions.csv,H,14:00:00,A,2.55,3.4,2.7,2.63,3.3,2.8,2.55,3.5,2.6,,,,,,,2.61,3.33,2.85,2.5,3.4,2.8,both,2024-11-09,14:00:00,2024-11-09 14:00:00,492,H,False,274,0.556910569105691,2.24130216656016,2.63,BFH
2024-11-09,Cagliari,Milan,0.2241937746216508,0.2977902290511765,0.4780159963271726,Away,0.4780159963271726,simulation_2024_2025_predictions.csv,A,17:00:00,D,5.5,4.1,1.6,5.5,4.2,1.6,5.0,4.1,1.63,,,,,,,5.61,4.15,1.62,5.5,4.2,1.62,both,2024-11-09,17:00:00,2024-11-09 17:00:00,493,A,False,274,0.5557809330628803,2.0919802008373822,1.63,BWA
2024-11-09,Juventus,Torino,0.6269721227080729,0.2292483366575065,0.1437795406344205,Home,0.6269721227080729,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.57,3.8,6.5,1.57,3.9,7.0,1.58,3.8,6.25,,,,,,,1.57,3.95,6.84,1.57,3.8,6.5,both,2024-11-09,19:45:00,2024-11-09 19:45:00,494,H,True,275,0.5566801619433198,1.5949672462002178,1.58,BWH
2024-11-10,Atalanta,Udinese,0.6760366261480711,0.2036932109154804,0.1202701629364485,Home,0.6760366261480711,simulation_2024_2025_predictions.csv,H,11:30:00,H,1.38,5.0,7.5,1.36,4.75,9.5,1.38,5.0,7.75,,,,,,,1.37,5.13,8.64,1.4,5.0,8.0,both,2024-11-10,11:30:00,2024-11-10 11:30:00,495,H,True,276,0.5575757575757576,1.4792097962174193,1.4,WHH
2024-11-10,Fiorentina,Verona,0.7001747949653323,0.1961935747263,0.1036316303083675,Home,0.7001747949653323,simulation_2024_2025_predictions.csv,H,14:00:00,H,1.44,4.5,7.0,1.44,4.5,7.5,1.44,4.6,7.0,,,,,,,1.46,4.65,7.21,1.44,4.4,7.5,both,2024-11-10,14:00:00,2024-11-10 14:00:00,496,H,True,277,0.5584677419354839,1.4282147932067633,1.46,PSH
2024-11-10,Roma,Bologna,0.5276002625982932,0.2621511212790675,0.2102486161226392,Home,0.5276002625982932,simulation_2024_2025_predictions.csv,H,14:00:00,A,2.05,3.4,3.6,2.1,3.3,3.8,2.05,3.3,3.6,,,,,,,2.14,3.31,3.78,2.1,3.4,3.6,both,2024-11-10,14:00:00,2024-11-10 14:00:00,497,H,False,277,0.5573440643863179,1.8953743409361887,2.14,PSH
2024-11-10,Monza,Lazio,0.1574964817161003,0.2206154546345618,0.6218880636493378,Away,0.6218880636493378,simulation_2024_2025_predictions.csv,A,17:00:00,A,4.1,3.8,1.83,5.0,3.6,1.75,4.33,3.5,1.83,,,,,,,4.58,3.49,1.88,4.4,3.5,1.85,both,2024-11-10,17:00:00,2024-11-10 17:00:00,498,A,True,278,0.5582329317269076,1.6080064218178451,1.88,PSA
2024-11-10,Inter,Napoli,0.5558273766432588,0.2577739296713148,0.1863986936854263,Home,0.5558273766432588,simulation_2024_2025_predictions.csv,H,19:45:00,D,1.85,3.7,4.1,1.87,3.7,4.1,1.87,3.6,4.1,,,,,,,1.88,3.72,4.25,1.91,3.6,4.0,both,2024-11-10,19:45:00,2024-11-10 19:45:00,499,H,False,278,0.5571142284569138,1.7991197303723674,1.91,WHH
2024-11-23,Verona,Inter,0.1936630923786087,0.306600476499797,0.4997364311215942,Away,0.4997364311215942,simulation_2024_2025_predictions.csv,A,14:00:00,A,7.0,5.25,1.38,8.0,5.0,1.36,7.75,5.0,1.38,,,,,,,8.24,5.24,1.38,8.0,5.0,1.35,both,2024-11-23,14:00:00,2024-11-23 14:00:00,500,A,True,279,0.558,2.001054831555163,1.38,B365A
2024-11-23,Milan,Juventus,0.4560515125028163,0.2840852947363265,0.2598631927608572,Home,0.4560515125028163,simulation_2024_2025_predictions.csv,H,17:00:00,D,2.15,3.3,3.5,2.2,3.25,3.6,2.15,3.25,3.4,,,,,,,2.21,3.27,3.63,2.15,3.25,3.4,both,2024-11-23,17:00:00,2024-11-23 17:00:00,501,H,False,279,0.5568862275449101,2.192734751633621,2.21,PSH
2024-11-23,Parma,Atalanta,0.1485174576729115,0.2403498568397649,0.6111326854873235,Away,0.6111326854873235,simulation_2024_2025_predictions.csv,A,19:45:00,A,5.0,4.2,1.62,5.0,4.33,1.65,4.8,4.1,1.65,,,,,,,5.17,4.27,1.64,4.75,4.2,1.62,both,2024-11-23,19:45:00,2024-11-23 19:45:00,502,A,True,280,0.5577689243027888,1.6363058689989551,1.65,BFA
2024-11-24,Genoa,Cagliari,0.4629282068221586,0.3337543301628433,0.203317463014998,Home,0.4629282068221586,simulation_2024_2025_predictions.csv,H,11:30:00,D,2.63,3.1,2.9,2.7,3.1,2.88,2.55,3.25,2.8,,,,,,,2.68,3.15,2.92,2.6,3.2,2.75,both,2024-11-24,11:30:00,2024-11-24 11:30:00,503,H,False,280,0.5566600397614314,2.1601621704252,2.7,BFH
2024-11-24,Como,Fiorentina,0.0863751007405002,0.1670711355934234,0.7465537636660764,Away,0.7465537636660764,simulation_2024_2025_predictions.csv,A,14:00:00,A,3.3,3.1,2.3,3.4,3.25,2.25,3.1,3.25,2.35,,,,,,,3.29,3.27,2.36,3.1,3.2,2.3,both,2024-11-24,14:00:00,2024-11-24 14:00:00,504,A,True,281,0.5575396825396826,1.339488257469005,2.36,PSA
2024-11-24,Torino,Monza,0.5284734124215981,0.3022315229207835,0.1692950646576184,Home,0.5284734124215981,simulation_2024_2025_predictions.csv,H,14:00:00,D,2.0,3.0,4.33,2.05,3.0,4.4,2.0,3.1,4.2,,,,,,,2.09,2.99,4.51,2.05,3.0,4.2,both,2024-11-24,14:00:00,2024-11-24 14:00:00,505,H,False,281,0.5564356435643565,1.8922427817470486,2.09,PSH
2024-11-24,Napoli,Roma,0.5798659466033877,0.2556184842490032,0.1645155691476089,Home,0.5798659466033877,simulation_2024_2025_predictions.csv,H,17:00:00,H,1.73,3.6,5.0,1.75,3.6,5.0,1.75,3.6,4.8,,,,,,,1.75,3.66,5.2,1.75,3.5,4.75,both,2024-11-24,17:00:00,2024-11-24 17:00:00,506,H,True,282,0.5573122529644269,1.7245365172029532,1.75,BFH
2024-11-24,Lazio,Bologna,0.519462170635529,0.2762800763667976,0.2042577529976733,Home,0.519462170635529,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.9,3.5,4.2,1.91,3.4,4.6,1.9,3.4,4.2,,,,,,,1.91,3.35,4.68,1.85,3.5,4.2,both,2024-11-24,19:45:00,2024-11-24 19:45:00,507,H,True,283,0.5581854043392505,1.9250679963404522,1.91,BFH
2024-11-25,Empoli,Udinese,0.3921372656887821,0.3366305315603178,0.2712322027509001,Home,0.3921372656887821,simulation_2024_2025_predictions.csv,H,17:30:00,D,2.8,2.9,2.8,2.9,2.8,2.8,2.7,2.95,2.87,,,,,,,2.94,2.85,2.92,2.8,2.75,2.88,both,2024-11-25,17:30:00,2024-11-25 17:30:00,508,H,False,283,0.5570866141732284,2.5501274362270006,2.94,PSH
2024-11-25,Venezia,Lecce,0.348207379778017,0.3029432600248854,0.3488493601970976,Away,0.3488493601970976,simulation_2024_2025_predictions.csv,A,19:45:00,A,2.3,3.25,3.2,2.25,3.3,3.3,2.3,3.3,3.1,,,,,,,2.39,3.29,3.22,2.3,3.2,3.1,both,2024-11-25,19:45:00,2024-11-25 19:45:00,509,A,True,284,0.5579567779960707,2.8665668167916563,3.3,BFA
2024-11-29,Cagliari,Verona,0.5014459843097335,0.285342713644269,0.2132113020459973,Home,0.5014459843097335,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.91,3.4,4.1,1.95,3.4,4.33,1.95,3.4,3.9,,,,,,,1.96,3.49,4.19,1.95,3.4,3.9,both,2024-11-29,19:45:00,2024-11-29 19:45:00,510,H,True,285,0.5588235294117647,1.9942327414916923,1.96,PSH
2024-11-30,Como,Monza,0.320990142962531,0.276092708387707,0.4029171486497619,Away,0.4029171486497619,simulation_2024_2025_predictions.csv,A,14:00:00,D,2.0,3.25,3.9,2.1,3.25,3.9,2.05,3.25,3.9,,,,,,,2.08,3.31,3.98,2.05,3.25,3.75,both,2024-11-30,14:00:00,2024-11-30 14:00:00,511,A,False,285,0.5577299412915852,2.481899823204735,3.98,PSA
2024-11-30,Milan,Empoli,0.6609215674434848,0.2212318999134873,0.1178465326430278,Home,0.6609215674434848,simulation_2024_2025_predictions.csv,H,17:00:00,H,1.36,4.75,9.0,1.33,5.0,9.0,1.37,5.0,8.5,,,,,,,1.37,5.1,8.92,1.36,4.6,8.5,both,2024-11-30,17:00:00,2024-11-30 17:00:00,512,H,True,286,0.55859375,1.5130388373738608,1.37,BWH
2024-11-30,Bologna,Venezia,0.6001944103084422,0.26449991724659,0.1353056724449677,Home,0.6001944103084422,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.65,3.9,5.25,1.65,3.9,5.5,1.62,3.9,5.5,,,,,,,1.67,3.91,5.53,1.65,3.8,5.0,both,2024-11-30,19:45:00,2024-11-30 19:45:00,513,H,True,287,0.5594541910331384,1.666126812953983,1.67,PSH
2024-12-01,Udinese,Genoa,0.4565864516874705,0.3373714220344355,0.2060421262780941,Home,0.4565864516874705,simulation_2024_2025_predictions.csv,H,11:30:00,A,2.0,3.3,4.0,2.0,3.3,4.1,1.95,3.3,4.1,,,,,,,2.04,3.33,4.1,2.0,3.3,3.9,both,2024-12-01,11:30:00,2024-12-01 11:30:00,514,H,False,287,0.5583657587548638,2.1901657316027667,2.04,PSH
2024-12-01,Parma,Lazio,0.1190877475254087,0.204121948912453,0.6767903035621382,Away,0.6767903035621382,simulation_2024_2025_predictions.csv,A,14:00:00,H,4.2,3.8,1.8,4.2,3.9,1.85,3.9,3.7,1.88,,,,,,,4.29,3.94,1.82,4.0,3.8,1.8,both,2024-12-01,14:00:00,2024-12-01 14:00:00,515,A,False,287,0.5572815533980583,1.4775625400315548,1.88,BWA
2024-12-01,Torino,Napoli,0.1766385273737788,0.2657886401487909,0.5575728324774302,Away,0.5575728324774302,simulation_2024_2025_predictions.csv,A,14:00:00,A,5.0,3.4,1.8,5.5,3.4,1.75,4.75,3.3,1.83,,,,,,,5.07,3.52,1.81,4.6,3.4,1.8,both,2024-12-01,14:00:00,2024-12-01 14:00:00,516,A,True,288,0.5581395348837209,1.7934876696856974,1.83,BWA
2024-12-01,Lecce,Juventus,0.1856254703064136,0.2620903140879071,0.5522842156056792,Away,0.5522842156056792,simulation_2024_2025_predictions.csv,A,19:45:00,D,5.25,3.6,1.7,6.0,3.6,1.67,5.25,3.5,1.71,,,,,,,5.67,3.64,1.7,5.5,3.5,1.67,both,2024-12-01,19:45:00,2024-12-01 19:45:00,517,A,False,288,0.5570599613152805,1.8106619232333478,1.71,BWA
2024-12-02,Roma,Atalanta,0.1749245053685091,0.2432924576369489,0.5817830369945419,Away,0.5817830369945419,simulation_2024_2025_predictions.csv,A,19:45:00,A,3.2,3.5,2.2,3.3,3.4,2.25,3.0,3.4,2.3,,,,,,,3.33,3.51,2.23,3.2,3.4,2.2,both,2024-12-02,19:45:00,2024-12-02 19:45:00,518,A,True,289,0.5579150579150579,1.7188538276501548,2.3,BWA
2024-12-06,Inter,Parma,0.7230120579790571,0.1858905987588325,0.0910973432621102,Home,0.7230120579790571,simulation_2024_2025_predictions.csv,H,17:30:00,H,1.18,7.0,15.0,1.15,7.5,14.0,1.18,7.75,14.0,,,,,,,1.18,8.4,14.27,1.17,7.5,13.0,both,2024-12-06,17:30:00,2024-12-06 17:30:00,519,H,True,290,0.558766859344894,1.3831027974763959,1.18,B365H
2024-12-06,Atalanta,Milan,0.484977428690386,0.2708111288112472,0.2442114424983668,Home,0.484977428690386,simulation_2024_2025_predictions.csv,H,19:45:00,H,2.15,3.4,3.3,2.15,3.4,3.4,2.1,3.5,3.4,,,,,,,2.21,3.53,3.43,2.15,3.4,3.3,both,2024-12-06,19:45:00,2024-12-06 19:45:00,520,H,True,291,0.5596153846153846,2.0619516308219965,2.21,PSH
2024-12-07,Genoa,Torino,0.3229576580146133,0.3077918172923323,0.3692505246930543,Away,0.3692505246930543,simulation_2024_2025_predictions.csv,A,14:00:00,D,2.5,3.1,3.0,2.5,3.0,3.1,2.45,3.1,3.1,,,,,,,2.54,3.08,3.18,2.38,3.1,3.1,both,2024-12-07,14:00:00,2024-12-07 14:00:00,521,A,False,291,0.5585412667946257,2.708188433398346,3.18,PSA
2024-12-07,Juventus,Bologna,0.5633792176541897,0.2660516178201259,0.1705691645256843,Home,0.5633792176541897,simulation_2024_2025_predictions.csv,H,17:00:00,D,1.7,3.6,5.25,1.7,3.6,5.5,1.71,3.5,5.25,,,,,,,1.7,3.63,5.78,1.67,3.5,5.5,both,2024-12-07,17:00:00,2024-12-07 17:00:00,522,H,False,291,0.5574712643678161,1.7750033523846,1.71,BWH
2024-12-07,Roma,Lecce,0.5588359191210075,0.2958544914610851,0.1453095894179072,Home,0.5588359191210075,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.57,4.0,6.25,1.57,4.0,6.5,1.55,4.0,6.0,,,,,,,1.59,4.0,6.29,1.55,3.9,6.0,both,2024-12-07,19:45:00,2024-12-07 19:45:00,523,H,True,292,0.5583173996175909,1.7894340105641366,1.59,PSH
2024-12-08,Fiorentina,Cagliari,0.7013606059127533,0.1930900413751517,0.105549352712095,Home,0.7013606059127533,simulation_2024_2025_predictions.csv,H,11:30:00,H,1.5,4.5,6.0,1.5,4.5,6.0,1.49,4.5,6.0,,,,,,,1.53,4.54,6.18,1.5,4.33,5.8,both,2024-12-08,11:30:00,2024-12-08 11:30:00,524,H,True,293,0.5591603053435115,1.4258000685661498,1.53,PSH
2024-12-08,Verona,Empoli,0.3609139572556091,0.3320602326603459,0.3070258100840449,Home,0.3609139572556091,simulation_2024_2025_predictions.csv,H,14:00:00,A,2.63,2.75,3.25,,,,2.5,2.95,3.1,,,,,,,2.61,2.81,3.4,2.6,2.8,3.1,both,2024-12-08,14:00:00,2024-12-08 14:00:00,525,H,False,293,0.5580952380952381,2.770743496882202,2.63,B365H
2024-12-08,Venezia,Como,0.4014738384413889,0.2922561399968355,0.3062700215617756,Home,0.4014738384413889,simulation_2024_2025_predictions.csv,H,17:00:00,D,2.75,3.3,2.6,2.8,3.25,2.63,2.65,3.4,2.6,,,,,,,2.8,3.32,2.67,2.7,3.4,2.5,both,2024-12-08,17:00:00,2024-12-08 17:00:00,526,H,False,293,0.5570342205323194,2.4908223257640483,2.8,BFH
2024-12-08,Napoli,Lazio,0.5131892811142033,0.2695088598926382,0.2173018589931585,Home,0.5131892811142033,simulation_2024_2025_predictions.csv,H,19:45:00,A,1.9,3.4,4.33,1.9,3.5,4.4,1.88,3.5,4.2,,,,,,,1.93,3.47,4.35,1.85,3.5,4.2,both,2024-12-08,19:45:00,2024-12-08 19:45:00,527,H,False,293,0.5559772296015181,1.9485987661879158,1.93,PSH
2024-12-09,Monza,Udinese,0.3635238496331001,0.3586586248156567,0.2778175255512433,Home,0.3635238496331001,simulation_2024_2025_predictions.csv,H,19:45:00,A,2.7,3.0,2.88,2.8,3.0,2.8,2.65,3.1,2.75,,,,,,,2.74,3.07,2.92,2.7,3.0,2.75,both,2024-12-09,19:45:00,2024-12-09 19:45:00,528,H,False,293,0.5549242424242424,2.750851150507146,2.8,BFH
2024-12-13,Empoli,Torino,0.2729734631552196,0.2953805958117651,0.4316459410330152,Away,0.4316459410330152,simulation_2024_2025_predictions.csv,A,19:45:00,A,2.7,2.88,3.0,2.7,2.88,3.1,2.7,2.8,3.0,,,,,,,2.75,2.89,3.15,2.62,2.88,3.0,both,2024-12-13,19:45:00,2024-12-13 19:45:00,529,A,True,294,0.555765595463138,2.3167135490879396,3.15,PSA
